SITE_ID,VISIT_NO,TAXANAME,ABUND,GENUS_CNT,SPECIES_CNT
NLA06608-1359,1,Daphnia lumholtzi,2,Daphnia,lumholtzi
NLA06608-1359,1,Diaptomidae,13,NA,NA
NLA06608-1359,1,Asplanchna,5,Asplanchna,NA
NLA06608-1359,1,Brachionus angularis,31,Brachionus,angularis
NLA06608-1359,1,Polyarthra,3,Polyarthra,NA
NLA06608-1359,1,Trichocerca,1,Trichocerca,NA
NLA06608-1360,1,Chaoborus punctipennis,1,Chaoborus,punctipennis
NLA06608-1360,1,Cyclopidae,48,Acanthocyclops,NA
NLA06608-1360,1,Daphnia retrocurva,31,Daphnia,retrocurva
NLA06608-1360,1,Diaphanosoma,7,Diaphanosoma,NA
NLA06608-1360,1,Diaptomidae,492,NA,NA
NLA06608-1360,1,Brachionus angularis,31,Brachionus,angularis
NLA06608-1360,1,Filinia,3,Filinia,NA
NLA06608-1360,1,Kellicottia longispina,3,Kellicottia,longispina
NLA06608-1360,1,Keratella cceo,6,Keratella,cceo
NLA06608-1360,1,Polyarthra,2,Polyarthra,NA
NLA06608-1360,1,Pompholyx,164,Pompholyx,NA
NLA06608-1360,1,Testudinella,2,Testudinella,NA
NLA06608-1364,1,UNID,50,NA,NA
NLA06608-1364,1,Ceriodaphnia,324,Ceriodaphnia,NA
NLA06608-1364,1,Chaoborus,9,Chaoborus,NA
NLA06608-1364,1,Cyclopidae,30,NA,NA
NLA06608-1364,1,Daphnia ambigua,1,Daphnia,ambigua
NLA06608-1364,1,Daphnia parvula,15,Daphnia,parvula
NLA06608-1364,1,Diaptomidae,14,NA,NA
NLA06608-1364,1,Anuraeopsis,1,Anuraeopsis,fissa
NLA06608-1364,1,Brachionus angularis,23,Brachionus,angularis
NLA06608-1364,1,Brachionus havanaensis,77,Brachionus,havanaensis
NLA06608-1364,1,Filinia,22,Filinia,NA
NLA06608-1364,1,Keratella cceo,11,Keratella,cceo
NLA06608-1364,1,Keratella cceo,47,Keratella,cceo
NLA06608-1364,1,Polyarthra,7,Polyarthra,NA
NLA06608-1364,1,Trichocerca,27,Trichocerca,NA
NLA06608-1365,1,Cyclopidae,7,NA,NA
NLA06608-1365,1,Diaphanosoma,21,Diaphanosoma,NA
NLA06608-1365,1,Diaptomidae,70,NA,NA
NLA06608-1365,1,Leptodora,1,Leptodora,kindtii
NLA06608-1365,1,Conochilidae,2,NA,NA
NLA06608-1365,1,Dreissena polymorpha,40,Dreissena,polymorpha
NLA06608-1365,1,Gastropus,2,Gastropus,NA
NLA06608-1365,1,Kellicottia longispina,179,Kellicottia,longispina
NLA06608-1365,1,Keratella cceo,1,Keratella,cceo
NLA06608-1365,1,Keratella cceo,74,Keratella,cceo
NLA06608-1365,1,Polyarthra,6,Polyarthra,NA
NLA06608-1367,1,Cyclopidae,5,NA,NA
NLA06608-1367,1,Diaphanosoma,4,Diaphanosoma,NA
NLA06608-1367,1,Diaptomidae,9,NA,NA
NLA06608-1367,1,Anuraeopsis,7,Anuraeopsis,fissa
NLA06608-1367,1,Asplanchna,10,Asplanchna,NA
NLA06608-1367,1,Bdelloidea,1,NA,NA
NLA06608-1367,1,Brachionus angularis,159,Brachionus,angularis
NLA06608-1367,1,Brachionus caudatus,2,Brachionus,caudatus
NLA06608-1367,1,Brachionus havanaensis,24,Brachionus,havanaensis
NLA06608-1367,1,Conochilidae,4,NA,NA
NLA06608-1367,1,Filinia,6,Filinia,NA
NLA06608-1367,1,Keratella cceo,14,Keratella,cceo
NLA06608-1367,1,Testudinella,1,Testudinella,NA
NLA06608-1368,1,Anuraeopsis,2,Anuraeopsis,fissa
NLA06608-1368,1,Brachionus angularis,27,Brachionus,angularis
NLA06608-1368,1,Brachionus havanaensis,2,Brachionus,havanaensis
NLA06608-1368,1,Keratella quadrata,2,Keratella,quadrata
NLA06608-1369,1,Cyclopidae,8,NA,NA
NLA06608-1369,1,Daphnia,2,Daphnia,NA
NLA06608-1369,1,Diaphanosoma,7,Diaphanosoma,NA
NLA06608-1369,1,Diaptomidae,223,NA,NA
NLA06608-1369,1,Brachionus angularis,6,Brachionus,angularis
NLA06608-1369,1,Conochilidae,14,NA,NA
NLA06608-1369,1,Filinia,2,Filinia,NA
NLA06608-1369,1,Gastropus,1,Gastropus,NA
NLA06608-1369,1,Polyarthra,1,Polyarthra,NA
NLA06608-1369,1,Trichocerca,1,Trichocerca,NA
NLA06608-1370,1,Ceriodaphnia,184,Ceriodaphnia,NA
NLA06608-1370,1,Chaoborus punctipennis,2,Chaoborus,punctipennis
NLA06608-1370,1,Cyclopidae,19,NA,NA
NLA06608-1370,1,Cyclopidae,4,Mesocyclops,NA
NLA06608-1370,1,Daphnia mendotae complex,3,Daphnia,mendotae
NLA06608-1370,1,Diaptomidae,46,NA,NA
NLA06608-1370,1,Conochilidae,215,NA,NA
NLA06608-1370,1,Filinia,1,Filinia,NA
NLA06608-1370,1,Gastropus,2,Gastropus,NA
NLA06608-1370,1,Keratella cceo,17,Keratella,cceo
NLA06608-1370,1,Keratella cceo,8,Keratella,cceo
NLA06608-1370,1,Platyias,1,Platyias,NA
NLA06608-1370,1,Polyarthra,1,Polyarthra,NA
NLA06608-1370,1,Synchaeta,4,Synchaeta,NA
NLA06608-1370,1,Trichocerca,1,Trichocerca,NA
NLA06608-1372,1,Bosmina,1,Bosmina,NA
NLA06608-1372,1,Cyclopidae,82,Mesocyclops,NA
NLA06608-1372,1,Daphnia,32,Daphnia,NA
NLA06608-1372,1,Daphnia parvula,40,Daphnia,parvula
NLA06608-1372,1,Diaphanosoma,55,Diaphanosoma,NA
NLA06608-1372,1,Diaptomidae,20,NA,NA
NLA06608-1372,1,Asplanchna,4,Asplanchna,NA
NLA06608-1372,1,Brachionus angularis,229,Brachionus,angularis
NLA06608-1372,1,Brachionus caudatus,10,Brachionus,caudatus
NLA06608-1372,1,Conochilidae,17,NA,NA
NLA06608-1372,1,Keratella cceo,1,Keratella,cceo
NLA06608-1372,1,Ploesoma,1,Ploesoma,NA
NLA06608-1372,1,Polyarthra,14,Polyarthra,NA
NLA06608-1372,1,Synchaeta,1,Synchaeta,NA
NLA06608-1372,1,Trichocerca,1,Trichocerca,NA
NLA06608-1375,1,Ceriodaphnia,5,Ceriodaphnia,NA
NLA06608-1375,1,Chaoborus punctipennis,2,Chaoborus,punctipennis
NLA06608-1375,1,Cyclopidae,6,Acanthocyclops,NA
NLA06608-1375,1,Cyclopidae,42,Mesocyclops,NA
NLA06608-1375,1,Cyclopidae,24,NA,NA
NLA06608-1375,1,Daphnia lumholtzi,4,Daphnia,lumholtzi
NLA06608-1375,1,Daphnia parvula,26,Daphnia,parvula
NLA06608-1375,1,Diaphanosoma,6,Diaphanosoma,NA
NLA06608-1375,1,Diaptomidae,75,NA,NA
NLA06608-1375,1,Eubosmina,6,Eubosmina,NA
NLA06608-1375,1,Asplanchna,3,Asplanchna,NA
NLA06608-1375,1,Brachionus angularis,18,Brachionus,angularis
NLA06608-1375,1,Brachionus calyciflorus,25,Brachionus,calyciflorus
NLA06608-1375,1,Brachionus caudatus,107,Brachionus,caudatus
NLA06608-1375,1,Hexarthra,113,Hexarthra,mira
NLA06608-1375,1,Synchaeta,13,Synchaeta,NA
NLA06608-1376,1,Cyclopidae,4,NA,NA
NLA06608-1376,1,Daphnia catawba/pulex complex,11,Daphnia,pulex
NLA06608-1376,1,Diaphanosoma,14,Diaphanosoma,NA
NLA06608-1376,1,Diaptomidae,117,NA,NA
NLA06608-1376,1,Leptodora,1,Leptodora,kindtii
NLA06608-1376,1,Asplanchna,13,Asplanchna,NA
NLA06608-1376,1,Bdelloidea,1,NA,NA
NLA06608-1376,1,Filinia,1,Filinia,NA
NLA06608-1376,1,Hexarthra,2,Hexarthra,NA
NLA06608-1376,1,Keratella cceo,331,Keratella,cceo
NLA06608-1376,1,Polyarthra,16,Polyarthra,NA
NLA06608-1376,1,Synchaeta,2,Synchaeta,NA
NLA06608-1376,1,Trichocerca,12,Trichocerca,NA
NLA06608-1377,1,Acari,1,NA,NA
NLA06608-1377,1,Chaoborus albipes,1,Chaoborus,albipes
NLA06608-1377,1,Cyclopidae,15,Diacyclops,NA
NLA06608-1377,1,Cyclopidae,64,Orthocyclops,NA
NLA06608-1377,1,Daphnia mendotae complex,23,Daphnia,mendotae
NLA06608-1377,1,Holopedium gibberum,119,Holopedium,gibberum
NLA06608-1377,1,Conochilidae,310,NA,NA
NLA06608-1377,1,Keratella testudo,9,Keratella,testudo
NLA06608-1377,1,Polyarthra,1,Polyarthra,NA
NLA06608-1377,1,Polyphemus,0,Polyphemus,pediculus
NLA06608-1377,1,Synchaeta,30,Synchaeta,NA
NLA06608-1380,1,UNID,1,NA,NA
NLA06608-1380,1,Cyclopidae,2,NA,NA
NLA06608-1380,1,Daphnia,1,Daphnia,NA
NLA06608-1380,1,Asplanchna,50,Asplanchna,NA
NLA06608-1380,1,Conochilidae,16,NA,NA
NLA06608-1380,1,Gastropus,16,Gastropus,NA
NLA06608-1380,1,Keratella cceo,2,Keratella,cceo
NLA06608-1380,1,Lecanidae,1,Lecane,NA
NLA06608-1380,1,Polyarthra,280,Polyarthra,NA
NLA06608-1380,1,Pompholyx,24,Pompholyx,sulcata
NLA06608-1380,1,Synchaeta,1,Synchaeta,NA
NLA06608-1383,1,Chydoridae,2,NA,NA
NLA06608-1383,1,Cyclopidae,5,Acanthocyclops,NA
NLA06608-1383,1,Cyclopidae,7,Mesocyclops,NA
NLA06608-1383,1,Daphnia mendotae complex,37,Daphnia,mendotae
NLA06608-1383,1,Daphnia retrocurva,154,Daphnia,retrocurva
NLA06608-1383,1,Diaphanosoma,19,Diaphanosoma,NA
NLA06608-1383,1,Diaptomidae,39,NA,NA
NLA06608-1383,1,Eubosmina,10,Eubosmina,NA
NLA06608-1383,1,Brachionus caudatus,1,Brachionus,caudatus
NLA06608-1383,1,Collotheca,61,Collotheca,NA
NLA06608-1383,1,Conochilidae,6,NA,NA
NLA06608-1383,1,Filinia,2,Filinia,NA
NLA06608-1383,1,Keratella cceo,47,Keratella,cceo
NLA06608-1383,1,Pompholyx,20,Pompholyx,sulcata
NLA06608-1383,1,Trichocerca,6,Trichocerca,NA
NLA06608-1387,1,Cyclopidae,3,NA,NA
NLA06608-1387,1,Daphnia mendotae complex,1,Daphnia,mendotae
NLA06608-1387,1,Diaphanosoma,14,Diaphanosoma,NA
NLA06608-1387,1,Diaptomidae,3,NA,NA
NLA06608-1387,1,Asplanchna,1,Asplanchna,NA
NLA06608-1387,1,Brachionus angularis,1,Brachionus,angularis
NLA06608-1387,1,Conochilidae,2,NA,NA
NLA06608-1387,1,Keratella cceo,51,Keratella,cceo
NLA06608-1387,1,Polyarthra,1,Polyarthra,NA
NLA06608-1387,1,Trichocerca,4,Trichocerca,NA
NLA06608-1389,1,None present,0,NA,NA
NLA06608-1389,1,Asplanchna,16,Asplanchna,NA
NLA06608-1389,1,Bdelloidea,1,NA,NA
NLA06608-1389,1,Brachionus angularis,4,Brachionus,angularis
NLA06608-1389,1,Brachionus caudatus,131,Brachionus,caudatus
NLA06608-1389,1,Brachionus quadridentatus,1,Brachionus,quadridentatus
NLA06608-1389,1,Conochilidae,44,NA,NA
NLA06608-1389,1,Filinia,1,Filinia,NA
NLA06608-1389,1,Keratella cceo,1,Keratella,cceo
NLA06608-1389,1,Polyarthra,1,Polyarthra,NA
NLA06608-1389,1,Synchaeta,3,Synchaeta,NA
NLA06608-1389,1,Trichocerca,25,Trichocerca,NA
NLA06608-1389,2,Diaphanosoma,1,Diaphanosoma,NA
NLA06608-1389,2,Diaptomidae,1,NA,NA
NLA06608-1389,2,Cyclopidae,1,Mesocyclops,NA
NLA06608-1389,2,Diaphanosoma,1,Diaphanosoma,NA
NLA06608-1389,2,Asplanchna,40,Asplanchna,NA
NLA06608-1389,2,Brachionus caudatus,1,Brachionus,caudatus
NLA06608-1389,2,Collotheca,1,Collotheca,NA
NLA06608-1389,2,Conochilidae,135,NA,NA
NLA06608-1389,2,Filinia,1,Filinia,NA
NLA06608-1389,2,Keratella cceo,1,Keratella,cceo
NLA06608-1389,2,Keratella cceo,1,Keratella,cceo
NLA06608-1389,2,Polyarthra,5,Polyarthra,NA
NLA06608-1389,2,Synchaeta,23,Synchaeta,NA
NLA06608-1389,2,Trichocerca,3,Trichocerca,NA
NLA06608-1389,2,Asplanchna,40,Asplanchna,NA
NLA06608-1389,2,Brachionus havanaensis,1,Brachionus,havanaensis
NLA06608-1389,2,Conochilidae,64,NA,NA
NLA06608-1389,2,Keratella cceo,2,Keratella,cceo
NLA06608-1389,2,Ploesoma,2,Ploesoma,NA
NLA06608-1389,2,Polyarthra,1,Polyarthra,NA
NLA06608-1389,2,Pompholyx,1,Pompholyx,sulcata
NLA06608-1389,2,Synchaeta,5,Synchaeta,NA
NLA06608-1390,1,UNID,5,NA,NA
NLA06608-1390,1,Bosmina,1,Bosmina,NA
NLA06608-1390,1,Chaoborus punctipennis,10,Chaoborus,punctipennis
NLA06608-1390,1,Cyclopidae,37,Mesocyclops,NA
NLA06608-1390,1,Daphnia,6,Daphnia,NA
NLA06608-1390,1,Daphnia retrocurva,10,Daphnia,retrocurva
NLA06608-1390,1,Diaphanosoma,13,Diaphanosoma,NA
NLA06608-1390,1,Diaptomidae,125,NA,NA
NLA06608-1390,1,Collotheca,58,Collotheca,NA
NLA06608-1390,1,Conochilidae,228,NA,NA
NLA06608-1390,1,Filinia,2,Filinia,NA
NLA06608-1390,1,Kellicottia longispina,2,Kellicottia,longispina
NLA06608-1390,1,Keratella cceo,11,Keratella,cceo
NLA06608-1390,1,Keratella quadrata,1,Keratella,quadrata
NLA06608-1390,1,Ploesoma,1,Ploesoma,NA
NLA06608-1390,1,Polyarthra,3,Polyarthra,NA
NLA06608-1390,1,Pompholyx,2,Pompholyx,sulcata
NLA06608-1390,1,Trichocerca,1,Trichocerca,NA
NLA06608-1391,1,UNID,1,NA,NA
NLA06608-1391,1,Ceriodaphnia,69,Ceriodaphnia,NA
NLA06608-1391,1,Chydoridae,15,NA,NA
NLA06608-1391,1,Cyclopidae,24,Mesocyclops,NA
NLA06608-1391,1,Cyclopidae,19,NA,NA
NLA06608-1391,1,Daphnia mendotae complex,25,Daphnia,mendotae
NLA06608-1391,1,Diaphanosoma,31,Diaphanosoma,NA
NLA06608-1391,1,Diaptomidae,3,NA,NA
NLA06608-1391,1,Eubosmina,219,Eubosmina,NA
NLA06608-1391,1,Brachionus angularis,1,Brachionus,angularis
NLA06608-1391,1,Filinia,5,Filinia,NA
NLA06608-1391,1,Kellicottia bostoniensis,2,Kellicottia,bostonensis
NLA06608-1391,1,Keratella cceo,1,Keratella,cceo
NLA06608-1391,1,Keratella quadrata,3,Keratella,quadrata
NLA06608-1391,1,Polyarthra,34,Polyarthra,NA
NLA06608-1396,1,Bosmina,35,Bosmina,NA
NLA06608-1396,1,Ceriodaphnia,170,Ceriodaphnia,NA
NLA06608-1396,1,Cyclopidae,36,Mesocyclops,NA
NLA06608-1396,1,Daphnia,5,Daphnia,NA
NLA06608-1396,1,Diaphanosoma,25,Diaphanosoma,NA
NLA06608-1396,1,Diaptomidae,13,NA,NA
NLA06608-1396,1,Asplanchna,9,Asplanchna,NA
NLA06608-1396,1,Brachionus angularis,6,Brachionus,angularis
NLA06608-1396,1,Brachionus havanaensis,8,Brachionus,havanaensis
NLA06608-1396,1,Conochilidae,104,NA,NA
NLA06608-1396,1,Keratella cceo,4,Keratella,cceo
NLA06608-1396,1,Keratella cceo,78,Keratella,cceo
NLA06608-1396,1,Trichocerca,8,Trichocerca,NA
NLA06608-1397,1,Bosmina,150,Bosmina,NA
NLA06608-1397,1,Cyclopidae,52,Acanthocyclops,NA
NLA06608-1397,1,Cyclopidae,50,NA,NA
NLA06608-1397,1,Daphnia mendotae complex,14,Daphnia,mendotae
NLA06608-1397,1,Daphnia parvula,13,Daphnia,parvula
NLA06608-1397,1,Diaptomidae,133,NA,NA
NLA06608-1397,1,Brachionus angularis,24,Brachionus,angularis
NLA06608-1397,1,Brachionus calyciflorus,1,Brachionus,calyciflorus
NLA06608-1397,1,Brachionus caudatus,352,Brachionus,caudatus
NLA06608-1397,1,Keratella cceo,6,Keratella,cceo
NLA06608-1397,1,Keratella quadrata,2,Keratella,quadrata
NLA06608-1397,1,Lecanidae,1,Lecane,NA
NLA06608-1398,1,Cyclopidae,1,NA,NA
NLA06608-1398,1,Asplanchna,13,Asplanchna,NA
NLA06608-1398,1,Conochilidae,18,NA,NA
NLA06608-1398,1,Kellicottia longispina,4,Kellicottia,longispina
NLA06608-1398,1,Keratella cceo,91,Keratella,cceo
NLA06608-1398,1,Monommata,1,Monommata,NA
NLA06608-1398,1,Polyarthra,10,Polyarthra,NA
NLA06608-1398,1,Trichocerca,83,Trichocerca,NA
NLA06608-1401,1,Cyclopidae,6,Mesocyclops,NA
NLA06608-1401,1,Cyclopidae,25,NA,NA
NLA06608-1401,1,Daphnia mendotae complex,19,Daphnia,mendotae
NLA06608-1401,1,Diaphanosoma,137,Diaphanosoma,NA
NLA06608-1401,1,Diaptomidae,120,NA,NA
NLA06608-1401,1,Brachionus angularis,1,Brachionus,angularis
NLA06608-1401,1,Keratella cceo,9,Keratella,cceo
NLA06608-1401,1,Keratella cceo,5,Keratella,cceo
NLA06608-1401,1,Keratella cceo,1,Keratella,cceo
NLA06608-1401,1,Polyarthra,57,Polyarthra,NA
NLA06608-1401,1,Pompholyx,154,Pompholyx,sulcata
NLA06608-1403,1,Acari,1,NA,NA
NLA06608-1403,1,Bosmina,4,Bosmina,NA
NLA06608-1403,1,Cyclopidae,24,Diacyclops,NA
NLA06608-1403,1,Cyclopidae,5,Mesocyclops,NA
NLA06608-1403,1,Daphnia catawba/pulex complex,151,Daphnia,pulex
NLA06608-1403,1,Diaptomidae,57,NA,NA
NLA06608-1403,1,Brachionus angularis,7,Brachionus,angularis
NLA06608-1403,1,Brachionus caudatus,3,Brachionus,caudatus
NLA06608-1403,1,Conochilidae,9,NA,NA
NLA06608-1403,1,Kellicottia bostoniensis,2,Kellicottia,bostonensis
NLA06608-1403,1,Kellicottia longispina,188,Kellicottia,longispina
NLA06608-1403,1,Keratella cceo,11,Keratella,cceo
NLA06608-1403,1,Keratella quadrata,6,Keratella,quadrata
NLA06608-1403,1,Polyarthra,8,Polyarthra,NA
NLA06608-1403,1,Pompholyx,4,Pompholyx,NA
NLA06608-1403,1,Synchaeta,26,Synchaeta,NA
NLA06608-1413,1,Diaptomidae,3,NA,NA
NLA06608-1413,1,Brachionus angularis,1,Brachionus,angularis
NLA06608-1413,1,Brachionus calyciflorus,1,Brachionus,calyciflorus
NLA06608-1413,1,Brachionus caudatus,1,Brachionus,caudatus
NLA06608-1413,1,Brachionus havanaensis,181,Brachionus,havanaensis
NLA06608-1413,1,Keratella cceo,30,Keratella,cceo
NLA06608-1413,1,Lecanidae,9,Monostyla,NA
NLA06608-1413,1,Trichocerca,7,Trichocerca,NA
NLA06608-1414,1,Ceriodaphnia,10,Ceriodaphnia,NA
NLA06608-1414,1,Cyclopidae,2,Mesocyclops,edax
NLA06608-1414,1,Daphnia laevis,2,Daphnia,laevis
NLA06608-1414,1,Diaptomidae,1,NA,NA
NLA06608-1414,1,Asplanchna,2,Asplanchna,NA
NLA06608-1414,1,Conochilidae,84,NA,NA
NLA06608-1414,1,Kellicottia bostoniensis,1,Kellicottia,bostoniensis
NLA06608-1414,1,Kellicottia longispina,1,Kellicottia,longispina
NLA06608-1414,1,Keratella cceo,28,Keratella,cceo
NLA06608-1414,1,Keratella taurocephala,6,Keratella,taurocephala
NLA06608-1414,1,Platyias,1,Platyias,patulus
NLA06608-1414,1,Polyarthra,27,Polyarthra,NA
NLA06608-1417,1,UNID,22,NA,NA
NLA06608-1417,1,Chydoridae,1,NA,NA
NLA06608-1417,1,Cyclopidae,11,Mesocyclops,NA
NLA06608-1417,1,Cyclopidae,4,Orthocyclops,NA
NLA06608-1417,1,Cyclopidae,20,NA,NA
NLA06608-1417,1,Daphnia catawba/pulex complex,3,Daphnia,pulex
NLA06608-1417,1,Daphnia mendotae complex,7,Daphnia,mendotae
NLA06608-1417,1,Diaphanosoma,112,Diaphanosoma,NA
NLA06608-1417,1,Diaptomidae,26,NA,NA
NLA06608-1417,1,Collotheca,68,Collotheca,NA
NLA06608-1417,1,Gastropus,1,Gastropus,NA
NLA06608-1417,1,Kellicottia bostoniensis,93,Kellicottia,bostonensis
NLA06608-1417,1,Keratella cceo,4,Keratella,cceo
NLA06608-1417,1,Keratella cceo,36,Keratella,cceo
NLA06608-1417,1,Lecanidae,1,Lecane,NA
NLA06608-1417,1,Polyarthra,15,Polyarthra,NA
NLA06608-1420,1,Ceriodaphnia,34,Ceriodaphnia,NA
NLA06608-1420,1,Chaoborus punctipennis,2,Chaoborus,punctipennis
NLA06608-1420,1,Cyclopidae,12,Mesocyclops,NA
NLA06608-1420,1,Daphnia parvula,83,Daphnia,parvula
NLA06608-1420,1,Diaphanosoma,97,Diaphanosoma,NA
NLA06608-1420,1,Diaptomidae,58,NA,NA
NLA06608-1420,1,Brachionus caudatus,1,Brachionus,caudatus
NLA06608-1420,1,Conochilidae,186,NA,NA
NLA06608-1420,1,Hexarthra,1,Hexarthra,mira
NLA06608-1420,1,Keratella cceo,2,Keratella,cceo
NLA06608-1420,1,Keratella cceo,4,Keratella,cceo
NLA06608-1420,1,Polyarthra,3,Polyarthra,NA
NLA06608-1420,1,Synchaeta,40,Synchaeta,NA
NLA06608-1421,1,Chydoridae,1,NA,NA
NLA06608-1421,1,Cyclopidae,10,Mesocyclops,NA
NLA06608-1421,1,Cyclopidae,27,NA,NA
NLA06608-1421,1,Diaphanosoma,318,Diaphanosoma,NA
NLA06608-1421,1,Diaptomidae,33,NA,NA
NLA06608-1421,1,Brachionus angularis,6,Brachionus,angularis
NLA06608-1421,1,Brachionus forficula,5,Brachionus,forficula
NLA06608-1421,1,Filinia,12,Filinia,NA
NLA06608-1421,1,Keratella cceo,31,Keratella,cceo
NLA06608-1421,1,Platyias,1,Platyias,NA
NLA06608-1421,1,Polyarthra,4,Polyarthra,NA
NLA06608-1421,1,Synchaeta,1,Synchaeta,NA
NLA06608-1421,1,Trichocerca,13,Trichocerca,NA
NLA06608-1425,1,Chaoborus albipes,10,Chaoborus,albipes
NLA06608-1425,1,Cyclopidae,2,NA,NA
NLA06608-1425,1,Daphnia catawba/pulex complex,36,Daphnia,pulex
NLA06608-1425,1,Daphnia mendotae complex,63,Daphnia,mendotae
NLA06608-1425,1,Diaphanosoma,4,Diaphanosoma,NA
NLA06608-1425,1,Asplanchna,18,Asplanchna,NA
NLA06608-1425,1,Chaoborus,0,Chaoborus,NA
NLA06608-1425,1,Hexarthra,62,Hexarthra,NA
NLA06608-1425,1,Kellicottia bostoniensis,26,Kellicottia,bostonensis
NLA06608-1425,1,Keratella cceo,83,Keratella,cceo
NLA06608-1425,1,Synchaeta,35,Synchaeta,NA
NLA06608-1425,1,Trichocerca,6,Trichocerca,NA
NLA06608-1426,1,Diaphanosoma,6,Diaphanosoma,NA
NLA06608-1426,1,Asplanchna,2,Asplanchna,priodonta
NLA06608-1426,1,Conochilidae,2,NA,NA
NLA06608-1426,1,Hexarthra,2,Hexarthra,NA
NLA06608-1426,1,Kellicottia bostoniensis,9,Kellicottia,bostonensis
NLA06608-1426,1,Keratella cceo,346,Keratella,cceo
NLA06608-1426,1,Keratella irregularis,2,Keratella,irregularis
NLA06608-1426,1,Ploesoma,5,Ploesoma,NA
NLA06608-1426,1,Polyarthra,73,Polyarthra,NA
NLA06608-1426,1,Trichocerca,3,Trichocerca,NA
NLA06608-1432,1,UNID,1,NA,NA
NLA06608-1432,1,Bosmina,9,Bosmina,NA
NLA06608-1432,1,Ceriodaphnia,29,Ceriodaphnia,NA
NLA06608-1432,1,Chydoridae,2,NA,NA
NLA06608-1432,1,Cyclopidae,75,Mesocyclops,NA
NLA06608-1432,1,Cyclopidae,50,NA,NA
NLA06608-1432,1,Daphnia ambigua,3,Daphnia,ambigua
NLA06608-1432,1,Daphnia parvula,21,Daphnia,parvula
NLA06608-1432,1,Diaphanosoma,42,Diaphanosoma,NA
NLA06608-1432,1,Diaptomidae,9,NA,NA
NLA06608-1432,1,Holopedium gibberum,1,Holopedium,gibberum
NLA06608-1432,1,Brachionus angularis,4,Brachionus,angularis
NLA06608-1432,1,Brachionus urceolaris complex,1,Brachionus,urceolaris
NLA06608-1432,1,Conochilidae,12,NA,NA
NLA06608-1432,1,Gastropus,1,Gastropus,NA
NLA06608-1432,1,Keratella cceo,3,Keratella,cceo
NLA06608-1432,1,Lecanidae,5,Lecane,NA
NLA06608-1432,1,Lecanidae,1,Monostyla,NA
NLA06608-1432,1,Platyias,41,Platyias,NA
NLA06608-1432,1,Polyarthra,13,Polyarthra,NA
NLA06608-1432,1,Pompholyx,2,Pompholyx,sulcata
NLA06608-1432,1,Synchaeta,4,Synchaeta,NA
NLA06608-1432,1,Trichocerca,1,Trichocerca,NA
NLA06608-1434,1,Cyclopidae,2,NA,NA
NLA06608-1434,1,Leptodora,5,Leptodora,kindtii
NLA06608-1434,1,Temoridae,21,Epischura,NA
NLA06608-1434,1,Asplanchna,14,Asplanchna,NA
NLA06608-1434,1,Keratella cceo,112,Keratella,cceo
NLA06608-1434,1,Keratella cceo,12,Keratella,cceo
NLA06608-1434,1,Keratella quadrata,5,Keratella,quadrata
NLA06608-1434,1,Lecanidae,1,Monostyla,NA
NLA06608-1434,1,Trichocerca,7,Trichocerca,NA
NLA06608-1435,1,UNID,4,NA,NA
NLA06608-1435,1,Acari,1,NA,NA
NLA06608-1435,1,Ceriodaphnia,2,Ceriodaphnia,NA
NLA06608-1435,1,Chydoridae,119,NA,NA
NLA06608-1435,1,Cyclopidae,3,NA,NA
NLA06608-1435,1,Macrothricidae,1,NA,NA
NLA06608-1435,1,Daphnia,2,Daphnia,NA
NLA06608-1435,1,Diaphanosoma,9,Diaphanosoma,NA
NLA06608-1435,1,Diaptomidae,13,NA,NA
NLA06608-1435,1,Eubosmina,6,Eubosmina,NA
NLA06608-1435,1,Simocephalus,4,Simocephalus,NA
NLA06608-1435,1,Brachionus angularis,3,Brachionus,angularis
NLA06608-1435,1,Brachionus caudatus,15,Brachionus,caudatus
NLA06608-1435,1,Keratella cceo,76,Keratella,cceo
NLA06608-1436,1,UNID,15,NA,NA
NLA06608-1436,1,Acari,1,NA,NA
NLA06608-1436,1,Bosmina,1,Bosmina,NA
NLA06608-1436,1,Ceriodaphnia,22,Ceriodaphnia,NA
NLA06608-1436,1,Chaoborus,5,Chaoborus,NA
NLA06608-1436,1,Cyclopidae,70,Mesocyclops,NA
NLA06608-1436,1,Daphnia parvula,120,Daphnia,parvula
NLA06608-1436,1,Diaphanosoma,11,Diaphanosoma,NA
NLA06608-1436,1,Diaptomidae,67,NA,NA
NLA06608-1436,1,Asplanchna,5,Asplanchna,NA
NLA06608-1436,1,Brachionus angularis,24,Brachionus,angularis
NLA06608-1436,1,Brachionus calyciflorus,1,Brachionus,calyciflorus
NLA06608-1436,1,Platyias,1,Platyias,NA
NLA06608-1436,1,Synchaeta,1,Synchaeta,NA
NLA06608-1436,1,Trichocerca,1,Trichocerca,NA
NLA06608-1439,1,Ceriodaphnia,5,Ceriodaphnia,NA
NLA06608-1439,1,Chydoridae,2,NA,NA
NLA06608-1439,1,Cyclopidae,75,Diacyclops,NA
NLA06608-1439,1,Cyclopidae,125,NA,NA
NLA06608-1439,1,Daphnia catawba/pulex complex,217,Daphnia,pulex
NLA06608-1439,1,Diaptomidae,7,NA,NA
NLA06608-1439,1,Asplanchna,94,Asplanchna,NA
NLA06608-1439,1,Conochilidae,9,NA,NA
